id	new_pbanka_id	B2toMG_RGR	B2toMG_SD	B2toMG_pheno	MGtoSG_RGR	MGtoSG_SD	MGtoSG_pheno	SGtoB2_RGR	SGtoB2_SD	SGtoB2_pheno	blood_RGR	blood_SD	blood_pheno	female_fertility_RGR	female_fertility_SD	female_fertility_pheno	male_fertility_RGR	male_fertility_SD	male_fertility_pheno	female_gam_RGR	female_gam_SD	female_gam_pheno	male_gam_RGR	male_gam_SD	male_gam_pheno	geneanot.id
1783	PBANKA_1225400			NA			NA			NA	0.985229429	0.060925815	Dispensable	-0.609447591662483	0.104093488254602	Not reduced	-0.589970004138434	0.255241737729391	Not reduced	-0.6525612294136696	0.1181600084575138	Not reduced	-0.3456596299823909	0.08122350270223119	Not reduced	3544
1784	PBANKA_1225500	-0.213137738	0.691369581	No power	-0.294149373	0.683632307	No power	0.345427256	0.737152556	No power	0.984532884	0.05962044	Dispensable	-6.72518172750389	0.497768202796383	Reduced	-1.08884764848702	0.364668386754392	Not reduced	0.7650590877294509	0.4302534238096825	Not reduced	0.2460040433264502	0.2166162182656383	Not reduced	3545
1785	PBANKA_1225600	-0.172963229	0.065141759	Not reduced	-0.441090127	0.073991583	Not reduced	-1.139580937	0.132769321	No power	1.025235495	0.03973551	Dispensable	0.226712656956147	0.0885036644372417	Not reduced	-0.377751992354989	0.112361096364751	Not reduced	-0.1340438386565813	0.3107855351661899	Not reduced	0.224948697288889	0.3360698250622152	Not reduced	3546
1786	PBANKA_1225700			NA			NA			NA	0.127062959	0.036080657	Essential			NA			NA			NA			NA	3547
1787	PBANKA_1225800	-0.780148823	1.040264099	No power	-0.058357758	1.023201887	No power	2.765547341	1.510852115	Not reduced	0.477344365	0.23207396	Essential	-0.0684074383307965	0.113593541147964	Not reduced	-0.43547162655803	0.339664793497804	Not reduced			NA			NA	3548
1788	PBANKA_1226200			NA			NA			NA	0.1		Essential			NA			NA			NA			NA	3552
1789	PBANKA_1226500	-7.042258114	1.110831998	Reduced	0.104176963	1.203322352	No power	4.566475508	1.381264456	Not reduced	0.35649452	0.05654551	Slow	-1.66006254602426	0.112410668667085	Not reduced	-1.58615929598642	1.25688009162793	No data			NA			NA	3557
1790	PBANKA_1226700	-0.199801824	0.906652791	No power	-1.623276333	0.689376966	No power	3.683726779	1.695694612	Not reduced	0.503931805	0.079485916	Slow			NA			NA	-0.3516122161433856	0.1734889643738081	Not reduced	-0.3775856980095428	0.1751894802258681	Not reduced	3559
1791	PBANKA_1226800	-0.779854853	0.683790732	No power	-0.990230006	0.148656511	No power	-0.193914322	0.572217622	No power	0.782005822	0.097242297	Slow	-4.93796749260074	0.616881050188762	Reduced	0.343673832143791	0.808577813814828	Not reduced	-0.1045447250894029	0.2010731078370213	Not reduced	-0.2033892196294852	0.1845097235722433	Not reduced	3560
1792	PBANKA_1227400			NA			NA			NA	0.213552616	0.122306505	Essential			NA			NA			NA			NA	3566
1916	PBANKA_1304600			NA			NA			NA	0.088432825	0.080349257	Essential			NA			NA			NA			NA	3830
1793	PBANKA_1227500	-0.666707219	0.162502474	Not reduced	0.064684357	0.148516905	Not reduced	-0.183504468	0.185194484	Not reduced	1.025854176	0.070762699	Dispensable	0.161303520010575	0.108074064937364	Not reduced	0.756019072813399	0.106749530602941	Not reduced	0.1430988077025275	0.3377352640230597	Not reduced	-0.1886700445482965	0.3317687991934683	Not reduced	3567
1794	PBANKA_1227600			NA			NA			NA	0.193596576	0.114560042	Essential			NA			NA			NA			NA	3568
1795	PBANKA_1227700	-1.786021442	0.176970006	Reduced	-0.587022969	0.143146515	Not reduced	5.185643554	0.729343362	Not reduced	0.359895937	0.087908636	Slow	-1.75566934555334	0.339084757624402	No data	-0.801923270462503	0.283048330495515	No data			NA			NA	3569
1796	PBANKA_1227800			NA			NA			NA	0.053249761	0.033859178	Essential			NA			NA			NA			NA	3570
1797	PBANKA_1228100			NA			NA			NA	0.165516967	0.131229925	Essential			NA			NA			NA			NA	3573
1798	PBANKA_1228200			NA			NA			NA	0.960777891	0.085101673	Dispensable	-1.55585247823283	0.591711129424558	Not reduced	-0.30808761431318	0.586286605895082	Not reduced	-0.4637903349692138	0.4121037362878962	No power	-0.07081430292755163	0.3780259525833368	Not reduced	3574
1799	PBANKA_1228400	-0.144256349	0.200772619	Not reduced	-1.003396877	0.159282381	No power	1.121911923	0.40645869	Not reduced	0.611326593	0.065470245	Slow	-0.131924243696897	0.202590217015124	Not reduced	0.318436881281895	0.202614495532548	Not reduced	-1.563140469583916	1.211686793057354	No power	0.1197775992595017	0.7816336569333898	No power	3576
1800	PBANKA_1228500			NA			NA			NA	0.073572117	0.049096475	Essential			NA			NA			NA			NA	3577
1801	PBANKA_1229600	-0.113503461	0.181580437	Not reduced	0.222624441	0.164954981	Not reduced	0.67732179	0.403290763	Not reduced	0.784958133	0.083583794	Slow	-1.02193782926225	0.126251321296156	Not reduced	0.455579060735895	0.093027495773788	Not reduced	-0.3265380723023792	0.2572915074172367	Not reduced	-0.1070854140335161	0.2476761619784047	Not reduced	3588
1802	PBANKA_1229800	-0.709240119	0.221218178	No power	-0.445444619	0.417364085	No power			NA		0.0	NA			NA			NA			NA			NA	3590
1803	PBANKA_1229900	-0.912927341	0.11255015	No power	-0.17453847	0.117209509	Not reduced	-1.59938354	0.191563738	Reduced	1.030826252	0.058506013	Dispensable	-1.75226434901037	0.174954212809826	Not reduced	-0.114324051564464	0.297959094491996	Not reduced	-0.5165961151030521	0.5110074153523684	No power	-0.1301694445022651	0.3865093035347623	Not reduced	3591
1804	PBANKA_1230000	-2.720439457	0.171531439	Reduced	-0.455589196	0.17450977	Not reduced	5.347922278	0.93206351	Not reduced	0.280055297	0.087398745	Slow	-1.36838678102376	0.408239508241517	No data	-0.38904110298708	0.540379164667992	No data			NA			NA	3592
1805	PBANKA_1230100			NA			NA			NA	0.084640733	0.061435695	Essential			NA			NA			NA			NA	3593
1806	PBANKA_1230300	0.554324626	0.185820326	Not reduced	0.020189121	0.193040869	Not reduced	-0.00474584	0.328228003	Not reduced	0.899946472	0.089759595	Dispensable	-0.765827973964517	0.195974354893285	Not reduced	-0.432172854675494	0.373295735525768	Not reduced	0.09895269812602824	0.1928885213864619	Not reduced	0.2134889856990778	0.1897094920509156	Not reduced	3595
1807	PBANKA_1230600			NA			NA			NA	0.073492778	0.090215541	Essential			NA			NA			NA			NA	3597
1808	PBANKA_1230700	0.052862181	1.072439351	No power	-3.285364926	0.238778895	Reduced	0.512449792	0.4853788	Not reduced	0.889386232	0.111449576	Dispensable	-0.0955000934528708	0.0953178063306591	Not reduced	-0.459334338733784	0.199685641173867	Not reduced	-0.1494446285713812	0.1731829149435494	Not reduced	0.02265041643634561	0.2057930684061827	Not reduced	3598
1809	PBANKA_1231000			NA			NA			NA	0.200982464	0.125511685	Essential			NA			NA			NA			NA	3601
1810	PBANKA_1231100	2.29364302	0.779975822	Not reduced	-1.657489577	0.831303841	No power	2.575920088	1.215682237	Not reduced	0.239288931	0.040414872	Slow			NA			NA			NA			NA	3602
1811	PBANKA_1231400			NA			NA			NA	0.357062982	0.116583035	Slow			NA			NA			NA			NA	3605
1812	PBANKA_1231500	-0.969430408	0.268069431	No power	-1.536963961	0.354487532	No power	-0.123851444	0.409622605	Not reduced	0.828978872	0.074245616	Slow	-1.38612319995986	0.254753143927157	Not reduced	-1.14728512111416	0.0930588322089762	Not reduced	-0.1803126407011548	0.7653955441453276	No power	-1.697491285929278	1.112395143794136	No power	3606
1813	PBANKA_1231600	-2.543438812	0.227688453	Reduced	0.27379674	0.240593635	Not reduced	0.899465064	0.56428262	Not reduced	0.84043309	0.104651513	Dispensable	-7.06146074952634	0.878221494856767	Reduced	-0.0293772132024605	0.272454510597844	Not reduced	-1.913128324536067	0.4808026220173547	No power	0.3794618706935812	0.2872620238164175	Not reduced	3607
1814	PBANKA_1231800			NA			NA			NA	0.078689163	0.058284915	Essential			NA			NA			NA			NA	3609
1815	PBANKA_1231900			NA			NA			NA	0.055142862	0.033790902	Essential			NA			NA			NA			NA	3610
1816	PBANKA_1232000	-0.250087569	0.198657982	Not reduced	-0.166645427	0.212405927	Not reduced	-1.220264491	0.317352383	No power	1.081950271	0.051927874	Dispensable	1.83680765146431	0.20199328575523	Not reduced	-0.347282119343647	0.145020220130163	Not reduced	-0.3197119914716082	0.2377449138789642	Not reduced	-0.0002711147061381819	0.2233225559649347	Not reduced	3611
1817	PBANKA_1232200			NA			NA			NA	0.10254597	0.055419967	Essential			NA			NA			NA			NA	3613
1818	PBANKA_1232300	-0.213137738	0.691369581	No power	-0.294149373	0.683632307	No power	0.370159925	0.731895927	No power	0.979190515	0.049730985	Dispensable	0.662734436371132	0.124968641541901	Not reduced	0.179261038647518	0.488789976997208	Not reduced	-0.2794880178628778	0.1340173260444073	Not reduced	-0.1892664008882051	0.1671080846474094	Not reduced	3614
1819	PBANKA_1232400	-1.514401859	0.219765976	Reduced	-0.453446108	0.128744882	Not reduced	-1.360438154	0.58936044	No power	1.011680581	0.062944662	Dispensable	-5.49718293749514	1.04749484554499	Reduced	0.105302980533595	0.0991510686875079	Not reduced	-0.7427799032267619	0.2122003711146027	No power	-0.4585297833617946	0.2062230234858159	Not reduced	3615
1820	PBANKA_1232500			NA			NA			NA	0.103392285	0.063190498	Essential			NA			NA			NA			NA	3616
1821	PBANKA_1232700			NA			NA			NA	0.1		Essential			NA			NA			NA			NA	3618
1822	PBANKA_1232800	-0.006371159	0.169460997	Not reduced	-0.986482095	0.126498191	No power	-0.508053455	0.368234184	No power	1.04405666	0.111143127	Dispensable	1.04045282879022	0.72761502029294	Not reduced	-0.357304128005117	0.338635102152574	Not reduced	0.5392748963105528	0.3251714102325412	Not reduced	0.1003910783533088	0.3471113467831825	Not reduced	3619
1823	PBANKA_1232900			NA			NA			NA	0.046330586	0.019942168	Essential			NA			NA			NA			NA	3620
1824	PBANKA_1233100			NA			NA			NA	0.1		Essential			NA			NA			NA			NA	3622
1825	PBANKA_1233200	-1.041873606	0.124929792	No power	-0.740303152	0.076869474	Not reduced	-0.922634688	0.390115275	No power	1.055517791	0.080116212	Dispensable			NA			NA			NA			NA	3623
1826	PBANKA_1233300			NA			NA			NA	0.101119465	0.050508354	Essential			NA			NA			NA			NA	3624
1827	PBANKA_1233400	-5.40504374	0.287465432	Reduced	-2.255000639	0.368234695	Reduced	-4.267978576	0.447648175	Reduced	1.043034077	0.051242536	Dispensable	-3.57610485806557	0.237375996172528	Reduced	-5.97587716554053	1.38657955699875	Reduced	0.325121227603463	0.2490387254477816	Not reduced	-0.09681311717928066	0.3364507084411927	Not reduced	3625
1828	PBANKA_1233600	0.298476431	0.107196686	Not reduced	-2.135584152	0.063802406	Reduced	0.12052159	0.224365718	Not reduced	0.977949181	0.076804361	Dispensable	-0.613479746873024	0.079770312436778	Not reduced	-0.146584693152911	0.137206193336583	Not reduced	-0.1318178741372713	0.2059415127979596	Not reduced	-0.3429202848975562	0.1975249102379478	Not reduced	3627
1829	PBANKA_1233800	-2.956698943	0.213703918	Reduced	-1.592149341	0.29266837	Reduced	1.782470733	1.013152572	Not reduced	0.654403013	0.061221438	Slow	-2.97414287947252	0.339727561465026	Reduced	-1.77530834481715	0.395895533910381	Not reduced			NA			NA	3629
1830	PBANKA_1233900			NA			NA			NA	0.075378519	0.015399048	Essential			NA			NA			NA			NA	3630
1831	PBANKA_1234000			NA			NA			NA	0.050052713	0.075145208	Essential			NA			NA			NA			NA	3631
1832	PBANKA_1234200			NA			NA			NA	0.021659317	0.028731875	Essential			NA			NA			NA			NA	3633
2206	PBANKA_1361100			NA			NA			NA	0.088711342	0.300592532	Essential			NA			NA			NA			NA	4411
1833	PBANKA_1234300	-0.243700467	0.155341151	Not reduced	-1.129498084	0.203707367	No power	-0.005489094	0.230079618	Not reduced	0.883549476	0.067611959	Dispensable	-0.38189967269959	0.156236916992339	Not reduced	-0.01903971371922	0.122229244658733	Not reduced	0.04659037714349092	0.1040435483839892	Not reduced	0.4030038870016336	0.0979906156619952	Not reduced	3634
1834	PBANKA_1234600			NA			NA			NA	0.1	0.252329514	Essential			NA			NA			NA			NA	3637
1835	PBANKA_1234900	-0.723503114	0.082799106	Not reduced	-0.26212031	0.105713598	Not reduced	-0.667797868	0.160258186	Not reduced	1.000391982	0.038222036	Dispensable	-0.35190093094753	0.0809986867786672	Not reduced	-0.180251265107326	0.0930168211174135	Not reduced	-0.3068769093399834	0.1852742435662766	Not reduced	-0.2689203263687874	0.3135994748877027	Not reduced	3640
1836	PBANKA_1235100			NA			NA			NA	0.098530147	0.080425598	Essential			NA			NA			NA			NA	3642
1837	PBANKA_1235500			NA			NA			NA	0.062030241	0.033648872	Essential			NA			NA			NA			NA	3646
1838	PBANKA_1235600	-1.775746019	0.169153928	Reduced	-1.076134423	0.167663922	No power	1.407313668	0.294633413	Not reduced	0.778163548	0.057665668	Slow	-2.2311810885865	0.118072985613334	Not reduced	-3.6331181432278	0.148598350449429	Reduced	-0.4948974280094753	0.1047690561874108	Not reduced	-1.37757085892159	0.1367657759267461	Reduced	3647
1839	PBANKA_1235900	-6.85904095	0.232525319	Reduced	-0.45521842	0.322559879	No power	-4.793607039	1.494599659	Reduced	0.740956862	0.107705177	Slow	-7.1958541194954	0.472080544769949	Reduced	-8.02886195858046	1.08342706361621	Reduced	-0.9195027893677661	0.2213439889730363	No power	-1.64438707583718	0.2391818803905546	Reduced	3650
1840	PBANKA_1236400	-1.276341224	0.10400859	Reduced	-0.19777474	0.108986242	Not reduced	-0.256199173	0.369022431	Not reduced	0.838345425	0.094185355	Dispensable	-5.27549453699358	0.202666838441282	Reduced	-0.895342526547393	0.233394221158511	Not reduced	0.08653568113707727	0.3102097172984232	Not reduced	-0.003417926429484805	0.2113718534353681	Not reduced	3655
1841	PBANKA_1236900			NA			NA			NA	0.059904396	0.039315366	Essential			NA			NA			NA			NA	3659
1842	PBANKA_1237200			NA			NA			NA	0.078589819	0.022731378	Essential			NA			NA			NA			NA	3662
1843	PBANKA_1237300	-0.023540757	0.682586081	No power	-1.743114198	0.145316364	Reduced	-1.014814996	0.19084651	No power	0.955317281	0.030297191	Dispensable	-1.34162795997553	0.647581494453026	Not reduced	-1.90695434885012	0.197627011823804	Not reduced	-0.1855362108142684	0.2498826118545253	Not reduced	0.1846380543790494	0.2864035874515737	Not reduced	3663
1844	PBANKA_1237400	-0.309616133	0.125520092	Not reduced	-0.010599474	0.109536543	Not reduced	-0.026393628	0.143285943	Not reduced	0.995524261	0.03641599	Dispensable	0.309269831235853	0.11837252783219	Not reduced	-0.884641284729925	0.461435329640167	Not reduced	0.0620271345089947	0.2318752189731987	Not reduced	0.3511950786524676	0.3577530768168722	Not reduced	3664
1845	PBANKA_1237500			NA			NA			NA	0.119236593	0.088493165	Essential			NA			NA			NA			NA	3665
1846	PBANKA_1237800			NA			NA			NA	0.38679719	0.201425418	Essential			NA			NA			NA			NA	3667
1847	PBANKA_1238000			NA			NA			NA	0.107542162	0.024759842	Essential			NA			NA			NA			NA	3669
1848	PBANKA_1238200	-1.703608661	0.253560906	Reduced	0.078673789	0.263934575	Not reduced	-6.892839852	0.458312386	Reduced	0.779773075	0.035184779	Slow	-2.61195943529235	0.0659910046434233	Reduced	0.778332352268699	0.104048455513317	Not reduced			NA			NA	3671
1849	PBANKA_1238300	-0.495568419	0.062417552	Not reduced	-0.316113505	0.071083575	Not reduced	-0.798889079	0.144565392	No power	1.084382115	0.052321125	Dispensable	0.596381805824218	0.0347325859038223	Not reduced	-1.70169593780606	0.105164817624966	Not reduced	0.1654895597563653	0.2233394195798681	Not reduced	0.1343727173965435	0.2367818344001845	Not reduced	3672
1850	PBANKA_1238800	-0.461506512	3.240370906	No power	0.18958247	3.757442526	No power	0.778153147	3.992658766	No power	0.791912857	0.324419745	Dispensable	0.133521936178477	0.159656024956317	No data	-1.2160952271491	0.741783473229604	No data			NA			NA	3677
1851	PBANKA_1239500			NA			NA			NA	0.054815359	0.034348234	Essential			NA			NA			NA			NA	3684
1852	PBANKA_1239600	-0.294055923	0.14153665	Not reduced	-0.597474656	0.140081991	Not reduced	-1.013615837	0.129918653	No power	1.018059452	0.046774726	Dispensable	0.292987192651284	0.222415938491403	Not reduced	-0.110219462877673	0.204118424426873	Not reduced	-0.2699295046607657	0.3184926861168401	Not reduced	-0.4299118242921978	0.3388082855950502	No power	3685
1853	PBANKA_1239700			NA			NA			NA	0.23768104	0.229862095	Essential			NA			NA			NA			NA	3686
1854	PBANKA_1239800			NA			NA			NA	0.153951729	0.049752808	Essential			NA			NA			NA			NA	3687
1855	PBANKA_1240000			NA			NA			NA	0.067424057	0.030017628	Essential			NA			NA			NA			NA	3689
1856	PBANKA_1240200	0.076217636	0.527038886	Not reduced	-1.832775021	0.131039098	Reduced	-0.305664828	0.168395112	Not reduced	0.954494508	0.041259715	Dispensable	-0.266473858037601	0.162545728395288	No data	-0.435305678046805	0.102230318728098	Not reduced	-1.428425620478928	0.4097666779374664	No power	-1.193582938508864	0.3929583832717867	No power	3691
1857	PBANKA_1240600			NA			NA			NA	0.272964693	0.10211142	Essential			NA			NA			NA			NA	3695
1858	PBANKA_1240800			NA			NA			NA	0.110928285	0.036195899	Essential			NA			NA			NA			NA	3697
1859	PBANKA_1241000	-0.369590159	1.285011993	No power	0.120518462	1.391415885	No power	0.170115531	1.539215218	No power	0.878469863	0.071932943	Dispensable	-0.0463984872977461	0.65541498225605	Not reduced	-0.867022075283612	0.380976835636279	Not reduced	-0.7813628388786221	0.1735655191306523	No power	-0.2816470050160065	0.148508621630685	Not reduced	3699
1860	PBANKA_1241200	-1.203412147	0.48074303	No power	-0.449566738	0.113534449	Not reduced	-2.275163793	0.213788169	Reduced	0.96906394	0.050545108	Dispensable	-3.75949302382852	0.0992560250947726	Reduced	-0.215398472975729	0.109255379183747	Not reduced	-0.1583581284915175	0.2630882733308813	Not reduced	-0.2300205786611084	0.2560111948114349	Not reduced	3701
1861	PBANKA_1241800			NA			NA			NA	0.061395082	0.070853692	Essential			NA			NA			NA			NA	3707
1862	PBANKA_1241900			NA			NA			NA	0.063980611	0.024597647	Essential			NA			NA			NA			NA	3708
1863	PBANKA_1242000	-0.32579416	0.152972188	Not reduced	-0.407755967	0.137296687	Not reduced	-0.248154623	0.371910107	Not reduced	0.867212275	0.117309708	Dispensable	-0.247151993017324	0.305150747492379	Not reduced	-0.55372891516375	0.354547123970242	Not reduced	0.1676828033203854	0.3665499896508638	Not reduced	0.4119568088407172	0.3819070605590111	Not reduced	3709
1864	PBANKA_1242100			NA			NA			NA	0.058379914	0.027265796	Essential			NA			NA			NA			NA	3710
1865	PBANKA_1242200	-0.099954399	0.281767268	Not reduced	-1.019605042	0.234052997	No power	0.786511862	1.552217666	No power	0.705831966	0.281568161	Dispensable	0.695274982205781	0.157366733452426	Not reduced	0.500967757053428	0.124756728127697	Not reduced	0.1108767434081226	0.1389764496060509	Not reduced	0.2816311984007905	0.1206684536313817	Not reduced	3711
1866	PBANKA_1242400	-0.257766286	0.069714632	Not reduced	-0.228289933	0.08292736	Not reduced	-0.70803624	0.428151215	No power	0.896388031	0.097271475	Dispensable	-0.238564261344702	0.395640033769868	No data	-0.516024072526476	0.174339501644725	Not reduced	-0.2984627102004394	0.2321543552051068	Not reduced	-0.01391953550374676	0.2226509262915495	Not reduced	3713
1867	PBANKA_1242500			NA			NA			NA	0.174096096	0.107302949	Essential			NA			NA			NA			NA	3716
1868	PBANKA_1242700			NA			NA			NA	0.1		Essential			NA			NA			NA			NA	3718
1869	PBANKA_1243000			NA			NA			NA	0.095795952	0.041694652	Essential			NA			NA			NA			NA	3721
1870	PBANKA_1243400			NA			NA			NA	0.255145215	0.289850166	Essential			NA			NA			NA			NA	3725
1871	PBANKA_1243600			NA			NA			NA	0.084764974	0.035240765	Essential			NA			NA			NA			NA	3727
1872	PBANKA_1243700			NA			NA			NA	0.288345491	0.119765827	Essential			NA			NA			NA			NA	3728
1873	PBANKA_1243800	-0.293844559	0.072460883	Not reduced	-0.319215983	0.075105818	Not reduced	-0.368403323	0.205059254	Not reduced	0.911080497	0.066030437	Dispensable	-0.598135467102664	0.491034256932497	Not reduced	-0.417751665752176	0.0838722455194188	Not reduced	-0.003418600772691174	0.1572660005224215	Not reduced	0.1167327923445429	0.1575788837752861	Not reduced	3729
1874	PBANKA_1243900			NA			NA			NA	0.1		Essential			NA			NA			NA			NA	3730
1875	PBANKA_1244000	-2.111895314	0.101876308	Reduced	-0.412795917	0.114360377	Not reduced	-5.567181249	0.843310141	Reduced	0.917391897	0.080172578	Dispensable			NA			NA	-0.6972872489482267	0.3407073645194471	No power	-0.7016834004861697	0.3670490144051813	No power	3731
1876	PBANKA_1244100	0.185620556	0.777823844	No power	2.042132792	0.711561632	Not reduced	5.597959203	3.050626785	Not reduced	0.367199646	0.39178906	Insufficient data			NA			NA			NA			NA	3733
1877	PBANKA_1244300	-1.223779639	0.155993955	No power	-0.19373544	0.095634296	Not reduced	-1.213275243	0.15967057	No power	0.997817149	0.041166395	Dispensable	-0.173496234478968	0.0617678285137666	Not reduced	-0.211966253174589	0.222795291755289	Not reduced	0.2027358878227575	0.1623216696309263	Not reduced	0.1829481821652409	0.1709618895095476	Not reduced	3735
1878	PBANKA_1244400	-0.130472615	0.089698211	Not reduced	-0.412230482	0.083301135	Not reduced	-0.628842546	0.20288505	No power	1.05686149	0.075116689	Dispensable	0.10465411288624	0.0324342141074017	Not reduced	-0.952112182783843	0.102743413035994	Not reduced	-0.00904876877084727	0.2563903574913852	Not reduced	-0.02090972515334054	0.2885686090294982	Not reduced	3736
1879	PBANKA_1244500			NA			NA			NA	0.189034141	0.079128124	Essential			NA			NA			NA			NA	3737
1880	PBANKA_1244600			NA			NA			NA	0.137466006	0.034772393	Essential			NA			NA			NA			NA	3738
1881	PBANKA_1244800			NA			NA			NA	0.210881181	0.115405704	Essential			NA			NA			NA			NA	3740
1882	PBANKA_1244900	0.471577309	0.528103848	Not reduced	-0.700547484	0.440169793	No power	1.839004413	0.491211562	Not reduced	1.002149577	0.039504702	Dispensable	-0.0674137646181642	0.0663390950283432	Not reduced	0.591384060655709	0.179345936426297	Not reduced	0.6778475108639281	0.4839021407792617	Not reduced	0.2741212687562104	0.5476522429646777	Not reduced	3741
1883	PBANKA_1245700	-0.174360188	0.141417547	Not reduced	0.116041382	0.135748028	Not reduced	0.082629462	0.273538114	Not reduced	0.93547947	0.095883302	Dispensable	0.130939232662498	0.285164255931765	No data	-0.671741114974582	0.197310333987853	Not reduced	-0.2338015681261895	0.3693004614164591	Not reduced	-0.1058809467930623	0.3902660883960681	Not reduced	3750
1884	PBANKA_1245800			NA			NA			NA	0.1	0.335132191	Essential			NA			NA			NA			NA	3751
1885	PBANKA_1246600	-0.157286789	0.141376242	Not reduced	-0.34728157	0.135704167	Not reduced	0.099670334	0.258296112	Not reduced	0.964755773	0.096428145	Dispensable	0.443847330506023	0.104400583834816	Not reduced	-0.167318713013628	0.219902433286825	Not reduced	-0.3542111648242719	0.2447435287881213	Not reduced	-0.1491619725581104	0.2350226413037442	Not reduced	3766
1886	PBANKA_1246700			NA			NA			NA	0.826862785	0.094696316	Dispensable	1.14285684930204	0.280839592895934	Not reduced	0.782958481785022	0.174525412219512	Not reduced	1.023891587671822	0.1941886143240699	Not reduced	1.368169567229854	0.1665044667883969	Not reduced	3767
1887	PBANKA_1300500	-1.664818357	0.360988552	No power	-0.236434265	0.452172957	No power	-0.369835482	0.563647823	No power	0.945702496	0.041030157	Dispensable	0.578341979330543	0.153193216604311	Not reduced	-8.19404120154618	0.307972689419371	Reduced	-0.5345531310817241	0.4615669406230991	No power	-0.2093689371337912	0.4088168870290059	No power	3787
1888	PBANKA_1300700	1.20883032	0.11703732	Not reduced	-2.028838664	0.103219031	Reduced	-1.050063539	0.228936779	No power	0.931701386	0.059147842	Dispensable	0.552930487783811	1.33589970566146	Not reduced	-0.948379945456694	0.232606974711153	Not reduced			NA			NA	3789
1889	PBANKA_1300800	-0.205767686	0.158348063	Not reduced	-0.47660506	0.094500541	Not reduced	1.799603552	1.220665699	Not reduced	0.494786665	0.16741788	Slow			NA			NA			NA			NA	3790
1890	PBANKA_1300900			NA			NA			NA	0.073239203	0.022733399	Essential			NA			NA			NA			NA	3791
1891	PBANKA_1301100			NA			NA			NA	0.105574246	0.019755857	Essential			NA			NA			NA			NA	3793
1892	PBANKA_1301300			NA			NA			NA			NA	-7.49622940287759	4.98406763345926	Not reduced	-1.69870577971525	0.736124603381033	Not reduced			NA			NA	3795
1893	PBANKA_1301400			NA			NA			NA	0.1		Essential			NA			NA			NA			NA	3796
1894	PBANKA_1301500	-1.617171807	1.455218627	No power	-0.192117054	0.850055251	No power	7.719404185	0.762790971	Not reduced	0.168038681	0.022195047	Slow	0.130428857245411	0.838118259937323	No data	-1.09872463366158	0.197226374060509	Not reduced			NA			NA	3797
1895	PBANKA_1301800			NA			NA			NA	0.023356467	0.029882118	Essential			NA			NA			NA			NA	3800
1896	PBANKA_1301900	-0.270478267	0.080023006	Not reduced	-0.212490782	0.074123545	Not reduced	-0.200036974	0.312438755	Not reduced	0.883964413	0.10442507	Dispensable	1.05436508763264	0.242632275063325	Not reduced	0.311829542438971	0.263994893424739	Not reduced	-0.01078539821726783	0.07926555923120744	Not reduced	0.06292116594668215	0.1127449922680758	Not reduced	3801
1897	PBANKA_1302000			NA			NA			NA	0.1	0.307855667	Essential			NA			NA			NA			NA	3802
1898	PBANKA_1302200			NA			NA			NA	0.118755294	0.074257604	Essential			NA			NA			NA			NA	3804
1899	PBANKA_1302300	-1.034345619	0.217784892	No power	0.355297042	0.205974433	Not reduced	-0.939743516	0.202470412	No power	1.006396792	0.06886921	Dispensable	-0.57460409549479	0.363059443705006	Not reduced	-1.10450103098933	0.118067377769412	Not reduced	0.2999761569454856	0.3410981163190702	Not reduced	-0.004266640160910983	0.3008655308998094	Not reduced	3807
1900	PBANKA_1302400			NA			NA			NA	0.009045626	0.098744431	Essential			NA			NA			NA			NA	3808
1901	PBANKA_1302600			NA			NA			NA	0.1	0.23054102	Essential			NA			NA			NA			NA	3810
1902	PBANKA_1302800	-0.377825906	0.040541359	Not reduced	-0.430988944	0.040249031	Not reduced	-0.28047418	0.131988484	Not reduced	0.994254829	0.046596962	Dispensable	-0.0408542118927056	0.180387683268599	Not reduced	-0.426255215490437	0.23430667931049	Not reduced	-0.6924917559784359	0.1116869149727661	Not reduced	-0.8840629064518842	0.1937533221710314	No power	3812
1903	PBANKA_1303000	-0.621327968	2.378143664	No power	0.573262511	2.5478488	No power	-2.583641517	3.415383847	No power	0.892921247	0.071980322	Dispensable			NA			NA			NA			NA	3814
1904	PBANKA_1303100	-1.400659585	0.158083339	Reduced	-0.179474507	0.186494473	Not reduced	-1.171589094	0.328164363	No power	1.075123347	0.067693933	Dispensable	-0.0582764831618701	0.714560297277876	Not reduced	-8.92938917662681	2.28497535136049	Reduced	-0.03511683708501019	0.2957468189988522	Not reduced	0.05906676576623943	0.2722090407913311	Not reduced	3815
1905	PBANKA_1303400	-1.244792471	0.234131375	No power	-0.259625521	0.249636968	Not reduced	-1.243638142	0.316725765	No power	0.925295901	0.058699029	Dispensable	-0.0242007257832063	0.105284367655688	Not reduced	-0.850855493218149	0.593655964125692	Not reduced	-0.3212978706470185	0.1254130586076289	Not reduced	-0.3937253495850618	0.1295027288245872	Not reduced	3818
1906	PBANKA_1303600			NA			NA			NA	0.057742496	0.066267445	Essential			NA			NA			NA			NA	3820
1907	PBANKA_1303700			NA			NA			NA	0.073606849	0.064216302	Essential			NA			NA			NA			NA	3821
1908	PBANKA_1303800			NA			NA			NA	0.123306613	0.067275717	Essential			NA			NA			NA			NA	3822
